relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,51.35897585198832,27.279124648490942,,50.7423224607471,23.4140678635506,0.0783,11.6,3.644324354389988
-29.5,,,,,,,0.0783,11.6,3.644324354389988
-29.0,,,,,,,0.0783,11.6,3.644324354389988
-28.5,,,,,,,0.0783,11.6,3.644324354389988
-28.0,,,,,,,0.0783,11.6,3.644324354389988
-27.5,,,,,,,0.0783,11.6,3.644324354389988
-27.0,,,,,,,0.0783,11.6,3.644324354389988
-26.5,,,,,,,0.0783,11.6,3.644324354389988
-26.0,,51.19713872086449,,,63.65227144612858,,0.0783,11.6,3.644324354389988
-25.5,,,,,,,0.0783,11.6,3.644324354389988
-25.0,,-179.38583516301037,-90.14940863867011,,52.9636646088804,86.61264662985165,0.0783,11.6,3.644324354389988
-24.5,,,,,,,0.0783,11.6,3.644324354389988
-24.0,,,,,,,0.0783,11.6,3.644324354389988
-23.5,,,,,,,0.0783,11.6,3.644324354389988
-23.0,,,,,,,0.0783,11.6,3.644324354389988
-22.5,,,,,,,0.0783,11.6,3.644324354389988
-22.0,,,,,,,0.0783,11.6,3.644324354389988
-21.5,,,,,,,0.0783,11.6,3.644324354389988
-21.0,,,,,,,0.0783,11.6,3.644324354389988
-20.5,,,,,,,0.0783,11.6,3.644324354389988
-20.0,,9.841307839184827,9.898590015576845,,70.29399613947447,104.2695101519383,0.0783,11.6,3.644324354389988
-19.5,,,,,,,0.0783,11.6,3.644324354389988
-19.0,,17.705966395411618,,,74.11560824677503,,0.0783,11.6,3.644324354389988
-18.5,,,,,,,0.0783,11.6,3.644324354389988
-18.0,,7.539793892103686,,,57.33251798576032,,0.0783,11.6,3.644324354389988
-17.5,,,,,,,0.0783,11.6,3.644324354389988
-17.0,,3.1561826022781716,40.64559438769894,,27.38749559051957,28.75822190836322,0.0783,11.6,3.644324354389988
-16.5,,,,,,,0.0783,11.6,3.644324354389988
-16.0,,10.097411126331963,-30.714817512621227,,36.45274904859169,43.61239767004367,0.0783,11.6,3.644324354389988
-15.5,,,,,,,0.0783,11.6,3.644324354389988
-15.0,,1.1420168525610572,-0.13747655777524947,,54.3007907139188,38.680579542688996,0.0783,11.6,3.644324354389988
-14.5,,,,,,,0.0783,11.6,3.644324354389988
-14.0,,2.5904210585656116,,,60.15565249300782,,0.0783,11.6,3.644324354389988
-13.5,,,,,,,0.0783,11.6,3.644324354389988
-13.0,,,,,,,0.0783,11.6,3.644324354389988
-12.5,,,,,,,0.0783,11.6,3.644324354389988
-12.0,,,,,,,0.0783,11.6,3.644324354389988
-11.5,-363.5367413301312,,,225.90499484176578,,,0.0783,11.6,3.644324354389988
-11.0,-211.6460027717833,,,221.32484234660217,,,0.0783,11.6,3.644324354389988
-10.5,-213.20779127561315,,,222.06031816158028,,,0.0783,11.6,3.644324354389988
-10.0,-152.97976646193536,,,217.91892928475616,,,0.0783,11.6,3.644324354389988
-9.5,-248.77477031476786,,,218.63268447223635,,,0.0783,11.6,3.644324354389988
-9.0,-60.77668438096357,,,219.11898011876718,,,0.0783,11.6,3.644324354389988
-8.5,11.405649053749357,,,218.03486009386256,,,0.0783,11.6,3.644324354389988
-8.0,-129.24669748199253,,,218.01449321436596,,,0.0783,11.6,3.644324354389988
-7.5,-140.32197813438847,,,220.82169074975238,,,0.0783,11.6,3.644324354389988
-7.0,139.61629515333863,-2.51417093822824,-52.55657429712191,220.96760347142194,34.537136385950376,26.09695241733227,0.0783,11.6,3.644324354389988
-6.5,6.1039965036116115,,,219.9819548787353,,,0.0783,11.6,3.644324354389988
-6.0,66.22594973043856,,,221.3193914128743,,,0.0783,11.6,3.644324354389988
-5.5,214.02422784849472,,,222.44024579727414,,,0.0783,11.6,3.644324354389988
-5.0,34.029176175694914,,,221.63578403919578,,,0.0783,11.6,3.644324354389988
-4.5,-34.767167582889776,,,223.13825046991667,,,0.0783,11.6,3.644324354389988
-4.0,-1.32353634916376,-13.197310038837621,-5.773401278080141,222.44417918272433,24.741259395314742,30.8931196410408,0.0783,11.6,3.644324354389988
-3.5,113.19679880943728,,,222.93687114754118,,,0.0783,11.6,3.644324354389988
-3.0,80.99462043189855,26.065044439739108,22.97311590474523,223.84324843967647,44.4203083132455,43.5243890998246,0.0783,11.6,3.644324354389988
-2.5,-70.07830528015225,,,222.8827680559995,,,0.0783,11.6,3.644324354389988
-2.0,-27.94677940555801,10.81739346988111,,225.70627374136117,41.98189086099425,,0.0783,11.6,3.644324354389988
-1.5,-17.36723943237847,,,224.16390225002846,,,0.0783,11.6,3.644324354389988
-1.0,215.85720177580004,,55.93239743571222,225.21794557683782,,22.06987967107955,0.0783,11.6,3.644324354389988
-0.5,67.41096230870643,,,222.97247433475115,,,0.0783,11.6,3.644324354389988
0.0,344.3501515539057,134.261854304326,145.7991504130448,226.0159937479657,33.11176931757942,22.72827765115458,0.0783,11.6,3.644324354389988
0.5,196.08665980637676,,,225.41024853989785,,,0.0783,11.6,3.644324354389988
1.0,502.8095194017556,193.43584373063646,232.36703794625407,227.72402614807774,66.15445388272906,51.71158514484729,0.0783,11.6,3.644324354389988
1.5,,,404.0101514400671,,,84.40246833701657,0.0783,11.6,3.644324354389988
2.0,,340.8476255980193,,,60.4479886244587,,0.0783,11.6,3.644324354389988
2.5,,,349.30023041082507,,,100.460385210269,0.0783,11.6,3.644324354389988
3.0,,,,,,,0.0783,11.6,3.644324354389988
3.5,,,,,,,0.0783,11.6,3.644324354389988
4.0,,,,,,,0.0783,11.6,3.644324354389988
4.5,,,,,,,0.0783,11.6,3.644324354389988
5.0,1867.1414943442344,,,230.96460599939445,,,0.0783,11.6,3.644324354389988
5.5,1818.7088979306188,,,227.79259504294635,,,0.0783,11.6,3.644324354389988
6.0,1719.7220197451045,,,225.22162055470017,,,0.0783,11.6,3.644324354389988
6.5,1861.9698012452254,,,224.03595112104244,,,0.0783,11.6,3.644324354389988
7.0,2100.5463158239127,1334.7152741958596,,223.5099249670695,78.99338060262536,,0.0783,11.6,3.644324354389988
7.5,2175.3087799372074,1315.804443964535,1445.5851252905209,219.17576460574253,75.90658928157558,39.88592438547761,0.0783,11.6,3.644324354389988
8.0,2105.4626502220576,,,216.68155947015777,,,0.0783,11.6,3.644324354389988
8.5,2103.4044490413603,,,214.75331961752354,,,0.0783,11.6,3.644324354389988
9.0,2251.3133928279976,1740.4557742896552,1947.0101502877617,217.17741899104539,42.560936176957014,83.6841422693505,0.0783,11.6,3.644324354389988
9.5,2336.5586512073,,178.79034055885668,215.59892181468632,,32.41589833503633,0.0783,11.6,3.644324354389988
10.0,2405.6049176406354,438.71693875472994,,217.75160111140764,42.75150201405988,,0.0783,11.6,3.644324354389988
10.5,2362.00824419284,,2227.2050159448386,219.77687909925478,,31.429969186788906,0.0783,11.6,3.644324354389988
11.0,2290.201394632161,7107.415407184668,,219.17525272769112,63.283885802747676,,0.0783,11.6,3.644324354389988
11.5,2405.760790155808,,,221.98745049447754,,,0.0783,11.6,3.644324354389988
12.0,2235.619516660386,,,209.94209304645906,,,0.0783,11.6,3.644324354389988
12.5,2337.6683991907216,,,210.99246373794867,,,0.0783,11.6,3.644324354389988
13.0,2294.2564997911513,,,210.89571473630653,,,0.0783,11.6,3.644324354389988
13.5,2285.47448826544,,,216.4825169674512,,,0.0783,11.6,3.644324354389988
14.0,2421.453763785285,2254.821875984844,2461.4694097709175,208.5001667678287,35.8046431086138,32.83813422812992,0.0783,11.6,3.644324354389988
14.5,2339.740384959561,,,210.30002419487258,,,0.0783,11.6,3.644324354389988
15.0,2442.6330844918007,,,213.34638725740217,,,0.0783,11.6,3.644324354389988
15.5,,,,,,,0.0783,11.6,3.644324354389988
16.0,,,,,,,0.0783,11.6,3.644324354389988
16.5,,,,,,,0.0783,11.6,3.644324354389988
17.0,,,,,,,0.0783,11.6,3.644324354389988
17.5,,,,,,,0.0783,11.6,3.644324354389988
18.0,,2369.2439171867727,,,36.9584836971553,,0.0783,11.6,3.644324354389988
18.5,,,,,,,0.0783,11.6,3.644324354389988
19.0,,2200.738257575676,2706.0663046213317,,33.35085209867545,31.9098770586092,0.0783,11.6,3.644324354389988
19.5,,2414.8134093078124,,,36.00155213472662,,0.0783,11.6,3.644324354389988
20.0,,2284.644444872262,2519.0355185077933,,36.5883301721688,31.1289696887366,0.0783,11.6,3.644324354389988
20.5,,,,,,,0.0783,11.6,3.644324354389988
21.0,,1836.9857214876579,2416.1267860755584,,33.5623453498145,30.3199911940226,0.0783,11.6,3.644324354389988
21.5,,,2127.8588096915687,,,30.7335089600226,0.0783,11.6,3.644324354389988
22.0,,2118.220280185875,,,36.083680957677885,,0.0783,11.6,3.644324354389988
22.5,,,2236.8866269297596,,,31.486384430929803,0.0783,11.6,3.644324354389988
23.0,,,2232.0865360813773,,,31.0583759978434,0.0783,11.6,3.644324354389988
23.5,,,,,,,0.0783,11.6,3.644324354389988
24.0,,1998.911998289032,2149.8135915726857,,41.7364681625254,30.6895702715636,0.0783,11.6,3.644324354389988
24.5,,1659.8858419233807,,,69.14118116388612,,0.0783,11.6,3.644324354389988
25.0,,1856.2167776704644,1944.9006857671482,,43.0168137039798,43.9833513342537,0.0783,11.6,3.644324354389988
25.5,,,1804.5302867519697,,,44.225956161826026,0.0783,11.6,3.644324354389988
26.0,,1720.4360429107621,1864.3659553501159,,61.2903978726582,43.2572314228819,0.0783,11.6,3.644324354389988
26.5,,,,,,,0.0783,11.6,3.644324354389988
27.0,,1823.3410664351932,1790.6096721328786,,36.42557016568025,37.2467146909035,0.0783,11.6,3.644324354389988
27.5,,,1683.9349426995639,,,40.7925731018719,0.0783,11.6,3.644324354389988
28.0,,1589.0475708758463,1571.7612063412755,,40.38931458786719,40.8421043510782,0.0783,11.6,3.644324354389988
28.5,,1507.0322975955967,,,45.28717836667862,,0.0783,11.6,3.644324354389988
29.0,,,,,,,0.0783,11.6,3.644324354389988
29.5,,,,,,,0.0783,11.6,3.644324354389988
30.0,,1368.496314243037,,,63.2933110447036,,0.0783,11.6,3.644324354389988
30.5,,1332.494556162216,,,84.1116366775474,,0.0783,11.6,3.644324354389988
31.0,,,1211.438654260591,,,88.047148899645,0.0783,11.6,3.644324354389988
31.5,,,,,,,0.0783,11.6,3.644324354389988
32.0,,,,,,,0.0783,11.6,3.644324354389988
32.5,,,,,,,0.0783,11.6,3.644324354389988
33.0,,,,,,,0.0783,11.6,3.644324354389988
33.5,,,,,,,0.0783,11.6,3.644324354389988
34.0,,,,,,,0.0783,11.6,3.644324354389988
34.5,,,,,,,0.0783,11.6,3.644324354389988
35.0,,,,,,,0.0783,11.6,3.644324354389988
35.5,,,,,,,0.0783,11.6,3.644324354389988
36.0,,,,,,,0.0783,11.6,3.644324354389988
36.5,,943.4828743235608,,,60.7819689622584,,0.0783,11.6,3.644324354389988
37.0,,,861.160139489179,,,73.83322411136083,0.0783,11.6,3.644324354389988
37.5,,1141.167396373001,777.9816717668823,,28.5584013178192,26.6005414584184,0.0783,11.6,3.644324354389988
38.0,,,,,,,0.0783,11.6,3.644324354389988
38.5,,,687.7281415702217,,,26.0192278319731,0.0783,11.6,3.644324354389988
39.0,,1061.2657607904468,,,39.3604151861915,,0.0783,11.6,3.644324354389988
39.5,,,701.9732570727755,,,24.4352113984349,0.0783,11.6,3.644324354389988
40.0,,1145.0910674431188,,,28.8453936910666,,0.0783,11.6,3.644324354389988
40.5,,,578.0129905077066,,,23.7911227353035,0.0783,11.6,3.644324354389988
41.0,,1072.3868879796066,,,29.317380637700136,,0.0783,11.6,3.644324354389988
41.5,,,529.1523933003082,,,23.06819434542781,0.0783,11.6,3.644324354389988
42.0,,1125.4063536089511,,,29.7618775273808,,0.0783,11.6,3.644324354389988
42.5,,,,,,,0.0783,11.6,3.644324354389988
43.0,,1037.1700203618727,,,31.099027451435,,0.0783,11.6,3.644324354389988
43.5,,,,,,,0.0783,11.6,3.644324354389988
44.0,,,,,,,0.0783,11.6,3.644324354389988
44.5,,1066.5206337563473,408.00972636763566,,27.493100850606638,21.0734049051358,0.0783,11.6,3.644324354389988
45.0,,,415.9238738102831,,,20.41936269414644,0.0783,11.6,3.644324354389988
45.5,,,,,,,0.0783,11.6,3.644324354389988
46.0,,1037.5690017684442,419.4222076526242,,28.5079516174228,22.79164854132437,0.0783,11.6,3.644324354389988
46.5,,617.525870824636,,,35.4426243558701,,0.0783,11.6,3.644324354389988
47.0,,,383.9379545959897,,,25.6303610834838,0.0783,11.6,3.644324354389988
47.5,,,,,,,0.0783,11.6,3.644324354389988
48.0,,,,,,,0.0783,11.6,3.644324354389988
48.5,,,,,,,0.0783,11.6,3.644324354389988
49.0,,,,,,,0.0783,11.6,3.644324354389988
49.5,,861.3873058880686,,,29.67477770973287,,0.0783,11.6,3.644324354389988
50.0,,,318.57659793213975,,,21.430400129782587,0.0783,11.6,3.644324354389988
50.5,,887.6681826106452,283.6597952227994,,27.7212716798889,21.88171523282403,0.0783,11.6,3.644324354389988
51.0,,,,,,,0.0783,11.6,3.644324354389988
51.5,,771.087859313283,282.3930979132137,,44.4088264753128,39.5738218399888,0.0783,11.6,3.644324354389988
52.0,,,,,,,0.0783,11.6,3.644324354389988
52.5,,658.0089275944291,315.3464786848335,,43.9639927412581,30.4666629275045,0.0783,11.6,3.644324354389988
53.0,,701.7368594977307,229.80341633423473,,42.8312189738089,30.33729704838463,0.0783,11.6,3.644324354389988
53.5,,,,,,,0.0783,11.6,3.644324354389988
54.0,,,,,,,0.0783,11.6,3.644324354389988
54.5,,,,,,,0.0783,11.6,3.644324354389988
55.0,,,,,,,0.0783,11.6,3.644324354389988
55.5,,561.5665579730623,237.73798859308624,,58.350532296311385,50.574343248998964,0.0783,11.6,3.644324354389988
56.0,,,,,,,0.0783,11.6,3.644324354389988
56.5,,,,,,,0.0783,11.6,3.644324354389988
57.0,,,,,,,0.0783,11.6,3.644324354389988
57.5,,412.35900915542925,,,77.8087357144562,,0.0783,11.6,3.644324354389988
58.0,,,,,,,0.0783,11.6,3.644324354389988
58.5,,551.3414637550279,274.2982412082025,,52.0443125110209,45.45503948462007,0.0783,11.6,3.644324354389988
59.0,,,,,,,0.0783,11.6,3.644324354389988
59.5,,,,,,,0.0783,11.6,3.644324354389988
60.0,,,,,,,0.0783,11.6,3.644324354389988
60.5,,,,,,,0.0783,11.6,3.644324354389988
61.0,,,,,,,0.0783,11.6,3.644324354389988
61.5,,464.87463900875883,188.64931848655587,,65.61587968552742,67.64500774299985,0.0783,11.6,3.644324354389988
62.0,,,,,,,0.0783,11.6,3.644324354389988
62.5,,,,,,,0.0783,11.6,3.644324354389988
63.0,,,,,,,0.0783,11.6,3.644324354389988
63.5,,,86.13851573037176,,,93.2305416550513,0.0783,11.6,3.644324354389988
64.0,,,240.40025077784284,,,110.871587932698,0.0783,11.6,3.644324354389988
64.5,,,,,,,0.0783,11.6,3.644324354389988
65.0,,,,,,,0.0783,11.6,3.644324354389988
65.5,,,,,,,0.0783,11.6,3.644324354389988
66.0,,,,,,,0.0783,11.6,3.644324354389988
66.5,,,,,,,0.0783,11.6,3.644324354389988
67.0,,,,,,,0.0783,11.6,3.644324354389988
67.5,,,,,,,0.0783,11.6,3.644324354389988
68.0,,,,,,,0.0783,11.6,3.644324354389988
68.5,,,,,,,0.0783,11.6,3.644324354389988
69.0,,,,,,,0.0783,11.6,3.644324354389988
69.5,,,,,,,0.0783,11.6,3.644324354389988
70.0,,,,,,,0.0783,11.6,3.644324354389988
