relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,,,,,,0.0499,9.5,1.928900089573215
-29.5,,,,,,,0.0499,9.5,1.928900089573215
-29.0,,,,,,,0.0499,9.5,1.928900089573215
-28.5,,,,,,,0.0499,9.5,1.928900089573215
-28.0,,,,,,,0.0499,9.5,1.928900089573215
-27.5,,,,,,,0.0499,9.5,1.928900089573215
-27.0,,-1.2248206199174163,3.9198612605296534,,42.5380023310865,50.9570996134648,0.0499,9.5,1.928900089573215
-26.5,,,,,,,0.0499,9.5,1.928900089573215
-26.0,,,,,,,0.0499,9.5,1.928900089573215
-25.5,,,,,,,0.0499,9.5,1.928900089573215
-25.0,,-35.1791712764757,-84.1456940827242,,49.2352193253191,47.2701544114818,0.0499,9.5,1.928900089573215
-24.5,,,,,,,0.0499,9.5,1.928900089573215
-24.0,,,,,,,0.0499,9.5,1.928900089573215
-23.5,,,,,,,0.0499,9.5,1.928900089573215
-23.0,,,,,,,0.0499,9.5,1.928900089573215
-22.5,,,,,,,0.0499,9.5,1.928900089573215
-22.0,,,,,,,0.0499,9.5,1.928900089573215
-21.5,,,,,,,0.0499,9.5,1.928900089573215
-21.0,,-2.1128959262893416,-3.7787795869523517,,27.0460031902303,33.0469194839576,0.0499,9.5,1.928900089573215
-20.5,,,,,,,0.0499,9.5,1.928900089573215
-20.0,,,,,,,0.0499,9.5,1.928900089573215
-19.5,,,,,,,0.0499,9.5,1.928900089573215
-19.0,,,,,,,0.0499,9.5,1.928900089573215
-18.5,,,,,,,0.0499,9.5,1.928900089573215
-18.0,,,,,,,0.0499,9.5,1.928900089573215
-17.5,,,,,,,0.0499,9.5,1.928900089573215
-17.0,,,,,,,0.0499,9.5,1.928900089573215
-16.5,,,,,,,0.0499,9.5,1.928900089573215
-16.0,,,,,,,0.0499,9.5,1.928900089573215
-15.5,,,,,,,0.0499,9.5,1.928900089573215
-15.0,,20.978900329570244,27.29412592311998,,21.1031164194575,19.0198237559734,0.0499,9.5,1.928900089573215
-14.5,,,,,,,0.0499,9.5,1.928900089573215
-14.0,,,,,,,0.0499,9.5,1.928900089573215
-13.5,,,,,,,0.0499,9.5,1.928900089573215
-13.0,,,,,,,0.0499,9.5,1.928900089573215
-12.5,,,,,,,0.0499,9.5,1.928900089573215
-12.0,,,,,,,0.0499,9.5,1.928900089573215
-11.5,,,,,,,0.0499,9.5,1.928900089573215
-11.0,,-10.431145098730351,-20.123856566990796,,20.2418078806638,21.1837915789465,0.0499,9.5,1.928900089573215
-10.5,,,,,,,0.0499,9.5,1.928900089573215
-10.0,,,,,,,0.0499,9.5,1.928900089573215
-9.5,,,,,,,0.0499,9.5,1.928900089573215
-9.0,,37.99788834736179,0.5240939196476152,,22.8624614094046,20.1526800206466,0.0499,9.5,1.928900089573215
-8.5,,,,,,,0.0499,9.5,1.928900089573215
-8.0,,,,,,,0.0499,9.5,1.928900089573215
-7.5,,,,,,,0.0499,9.5,1.928900089573215
-7.0,,,,,,,0.0499,9.5,1.928900089573215
-6.5,,,,,,,0.0499,9.5,1.928900089573215
-6.0,,94.96367502344083,43.114949146383076,,20.5798083105922,18.5741890131665,0.0499,9.5,1.928900089573215
-5.5,,,,,,,0.0499,9.5,1.928900089573215
-5.0,,,,,,,0.0499,9.5,1.928900089573215
-4.5,,,,,,,0.0499,9.5,1.928900089573215
-4.0,,,,,,,0.0499,9.5,1.928900089573215
-3.5,,,,,,,0.0499,9.5,1.928900089573215
-3.0,,,,,,,0.0499,9.5,1.928900089573215
-2.5,,,,,,,0.0499,9.5,1.928900089573215
-2.0,,,,,,,0.0499,9.5,1.928900089573215
-1.5,,,,,,,0.0499,9.5,1.928900089573215
-1.0,,,,,,,0.0499,9.5,1.928900089573215
-0.5,,,,,,,0.0499,9.5,1.928900089573215
0.0,,450.69421796372137,395.8797534813154,,87.8100078652913,87.0903865101618,0.0499,9.5,1.928900089573215
0.5,,,,,,,0.0499,9.5,1.928900089573215
1.0,,,,,,,0.0499,9.5,1.928900089573215
1.5,,,,,,,0.0499,9.5,1.928900089573215
2.0,,,,,,,0.0499,9.5,1.928900089573215
2.5,,,,,,,0.0499,9.5,1.928900089573215
3.0,,,400.91760888547907,,,99.8438940718197,0.0499,9.5,1.928900089573215
3.5,,,,,,,0.0499,9.5,1.928900089573215
4.0,,,,,,,0.0499,9.5,1.928900089573215
4.5,,,,,,,0.0499,9.5,1.928900089573215
5.0,,,,,,,0.0499,9.5,1.928900089573215
5.5,,,,,,,0.0499,9.5,1.928900089573215
6.0,,,,,,,0.0499,9.5,1.928900089573215
6.5,,,,,,,0.0499,9.5,1.928900089573215
7.0,,,,,,,0.0499,9.5,1.928900089573215
7.5,,,,,,,0.0499,9.5,1.928900089573215
8.0,,,,,,,0.0499,9.5,1.928900089573215
8.5,,,,,,,0.0499,9.5,1.928900089573215
9.0,,,,,,,0.0499,9.5,1.928900089573215
9.5,,,,,,,0.0499,9.5,1.928900089573215
10.0,,709.330543787657,719.1812063828506,,24.8340649438878,26.2521444795298,0.0499,9.5,1.928900089573215
10.5,,,,,,,0.0499,9.5,1.928900089573215
11.0,,,,,,,0.0499,9.5,1.928900089573215
11.5,,,,,,,0.0499,9.5,1.928900089573215
12.0,,724.5694015674911,685.3767497608613,,25.7152087374246,26.6765121344899,0.0499,9.5,1.928900089573215
12.5,,,,,,,0.0499,9.5,1.928900089573215
13.0,,,,,,,0.0499,9.5,1.928900089573215
13.5,,,,,,,0.0499,9.5,1.928900089573215
14.0,,653.4704125449591,669.9767758529753,,25.6401527009002,26.0043433930874,0.0499,9.5,1.928900089573215
14.5,,,,,,,0.0499,9.5,1.928900089573215
15.0,,,,,,,0.0499,9.5,1.928900089573215
15.5,,,,,,,0.0499,9.5,1.928900089573215
16.0,,564.0415354130669,562.0063937667885,,26.5672819186467,25.5237633014488,0.0499,9.5,1.928900089573215
16.5,,,,,,,0.0499,9.5,1.928900089573215
17.0,,,,,,,0.0499,9.5,1.928900089573215
17.5,,,,,,,0.0499,9.5,1.928900089573215
18.0,,532.1614251888976,546.9366350775156,,24.5291578060591,22.2436458976188,0.0499,9.5,1.928900089573215
18.5,,,,,,,0.0499,9.5,1.928900089573215
19.0,,,,,,,0.0499,9.5,1.928900089573215
19.5,,,,,,,0.0499,9.5,1.928900089573215
20.0,,525.2775911870458,522.5170341568413,,25.1398136540492,22.1534293935207,0.0499,9.5,1.928900089573215
20.5,,,,,,,0.0499,9.5,1.928900089573215
21.0,,,,,,,0.0499,9.5,1.928900089573215
21.5,,,,,,,0.0499,9.5,1.928900089573215
22.0,,395.8652825670259,327.24855047817914,,25.0885297597516,23.4421340294688,0.0499,9.5,1.928900089573215
22.5,,,,,,,0.0499,9.5,1.928900089573215
23.0,,,,,,,0.0499,9.5,1.928900089573215
23.5,,,,,,,0.0499,9.5,1.928900089573215
24.0,,,,,,,0.0499,9.5,1.928900089573215
24.5,,,,,,,0.0499,9.5,1.928900089573215
25.0,,405.9640060998076,415.74242735432085,,38.762808166814,27.977607551867,0.0499,9.5,1.928900089573215
25.5,,,,,,,0.0499,9.5,1.928900089573215
26.0,,,,,,,0.0499,9.5,1.928900089573215
26.5,,,,,,,0.0499,9.5,1.928900089573215
27.0,,,,,,,0.0499,9.5,1.928900089573215
27.5,,,,,,,0.0499,9.5,1.928900089573215
28.0,,219.08106965238312,180.46486127929649,,54.4494335423745,69.1979131167697,0.0499,9.5,1.928900089573215
28.5,,,,,,,0.0499,9.5,1.928900089573215
29.0,,,,,,,0.0499,9.5,1.928900089573215
29.5,,,,,,,0.0499,9.5,1.928900089573215
30.0,,354.1309181727849,177.1111256595135,,67.9319586436512,115.896383156463,0.0499,9.5,1.928900089573215
30.5,,,,,,,0.0499,9.5,1.928900089573215
31.0,,,,,,,0.0499,9.5,1.928900089573215
31.5,,,,,,,0.0499,9.5,1.928900089573215
32.0,,,,,,,0.0499,9.5,1.928900089573215
32.5,,,,,,,0.0499,9.5,1.928900089573215
33.0,,,,,,,0.0499,9.5,1.928900089573215
33.5,,,,,,,0.0499,9.5,1.928900089573215
34.0,,,139.1368751671739,,,85.0045565123719,0.0499,9.5,1.928900089573215
34.5,,,,,,,0.0499,9.5,1.928900089573215
35.0,,,,,,,0.0499,9.5,1.928900089573215
35.5,,,,,,,0.0499,9.5,1.928900089573215
36.0,,122.73584666018165,-36.865290618101184,,73.3705565364748,57.5545051096525,0.0499,9.5,1.928900089573215
36.5,,,,,,,0.0499,9.5,1.928900089573215
37.0,,,,,,,0.0499,9.5,1.928900089573215
37.5,,,,,,,0.0499,9.5,1.928900089573215
38.0,,,,,,,0.0499,9.5,1.928900089573215
38.5,,,,,,,0.0499,9.5,1.928900089573215
39.0,,209.03713425673254,125.28091070755967,,26.7071094939712,25.6672142113532,0.0499,9.5,1.928900089573215
39.5,,,,,,,0.0499,9.5,1.928900089573215
40.0,,,,,,,0.0499,9.5,1.928900089573215
40.5,,,,,,,0.0499,9.5,1.928900089573215
41.0,,265.40993936049176,,,25.0840074492668,,0.0499,9.5,1.928900089573215
41.5,,,,,,,0.0499,9.5,1.928900089573215
42.0,,,,,,,0.0499,9.5,1.928900089573215
42.5,,,,,,,0.0499,9.5,1.928900089573215
43.0,,,,,,,0.0499,9.5,1.928900089573215
43.5,,,,,,,0.0499,9.5,1.928900089573215
44.0,,,,,,,0.0499,9.5,1.928900089573215
44.5,,,,,,,0.0499,9.5,1.928900089573215
45.0,,,,,,,0.0499,9.5,1.928900089573215
45.5,,,,,,,0.0499,9.5,1.928900089573215
46.0,,,,,,,0.0499,9.5,1.928900089573215
46.5,,,,,,,0.0499,9.5,1.928900089573215
47.0,,,53.12386895560712,,,24.8916649978288,0.0499,9.5,1.928900089573215
47.5,,,,,,,0.0499,9.5,1.928900089573215
48.0,,,,,,,0.0499,9.5,1.928900089573215
48.5,,,,,,,0.0499,9.5,1.928900089573215
49.0,,210.3555372855803,,,25.8987536428089,,0.0499,9.5,1.928900089573215
49.5,,,,,,,0.0499,9.5,1.928900089573215
50.0,,,,,,,0.0499,9.5,1.928900089573215
50.5,,,,,,,0.0499,9.5,1.928900089573215
51.0,,,,,,,0.0499,9.5,1.928900089573215
51.5,,,,,,,0.0499,9.5,1.928900089573215
52.0,,,,,,,0.0499,9.5,1.928900089573215
52.5,,,,,,,0.0499,9.5,1.928900089573215
53.0,,169.18187234604218,81.37907012987635,,34.1583606734841,35.786027456631,0.0499,9.5,1.928900089573215
53.5,,,,,,,0.0499,9.5,1.928900089573215
54.0,,,,,,,0.0499,9.5,1.928900089573215
54.5,,,,,,,0.0499,9.5,1.928900089573215
55.0,,122.82829679050458,111.71452138820133,,48.9415603987444,39.1450922968722,0.0499,9.5,1.928900089573215
55.5,,,,,,,0.0499,9.5,1.928900089573215
56.0,,,,,,,0.0499,9.5,1.928900089573215
56.5,,,,,,,0.0499,9.5,1.928900089573215
57.0,,,,,,,0.0499,9.5,1.928900089573215
57.5,,,,,,,0.0499,9.5,1.928900089573215
58.0,,,,,,,0.0499,9.5,1.928900089573215
58.5,,,,,,,0.0499,9.5,1.928900089573215
59.0,,,,,,,0.0499,9.5,1.928900089573215
59.5,,,,,,,0.0499,9.5,1.928900089573215
60.0,,,,,,,0.0499,9.5,1.928900089573215
60.5,,,,,,,0.0499,9.5,1.928900089573215
61.0,,,109.42936991337636,,,98.5430468778021,0.0499,9.5,1.928900089573215
61.5,,,,,,,0.0499,9.5,1.928900089573215
62.0,,,,,,,0.0499,9.5,1.928900089573215
62.5,,,,,,,0.0499,9.5,1.928900089573215
63.0,,,,,,,0.0499,9.5,1.928900089573215
63.5,,,,,,,0.0499,9.5,1.928900089573215
64.0,,,,,,,0.0499,9.5,1.928900089573215
64.5,,,,,,,0.0499,9.5,1.928900089573215
65.0,,,,,,,0.0499,9.5,1.928900089573215
65.5,,,,,,,0.0499,9.5,1.928900089573215
66.0,,,,,,,0.0499,9.5,1.928900089573215
66.5,,,,,,,0.0499,9.5,1.928900089573215
67.0,,,,,,,0.0499,9.5,1.928900089573215
67.5,,,,,,,0.0499,9.5,1.928900089573215
68.0,,72.70636238500224,84.49584201546297,,21.9582109512223,22.8436349387743,0.0499,9.5,1.928900089573215
68.5,,,,,,,0.0499,9.5,1.928900089573215
69.0,,,,,,,0.0499,9.5,1.928900089573215
69.5,,,,,,,0.0499,9.5,1.928900089573215
70.0,,,,,,,0.0499,9.5,1.928900089573215
