relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,,,,,,0.0253,2.5,1.283653639681151
-29.5,,,,,,,0.0253,2.5,1.283653639681151
-29.0,,,,,,,0.0253,2.5,1.283653639681151
-28.5,,,,,,,0.0253,2.5,1.283653639681151
-28.0,,,,,,,0.0253,2.5,1.283653639681151
-27.5,,,,,,,0.0253,2.5,1.283653639681151
-27.0,,,,,,,0.0253,2.5,1.283653639681151
-26.5,,,,,,,0.0253,2.5,1.283653639681151
-26.0,,,,,,,0.0253,2.5,1.283653639681151
-25.5,,,,,,,0.0253,2.5,1.283653639681151
-25.0,,7.674451467962148,,,27.590435134894857,,0.0253,2.5,1.283653639681151
-24.5,,,,,,,0.0253,2.5,1.283653639681151
-24.0,,,,,,,0.0253,2.5,1.283653639681151
-23.5,,,,,,,0.0253,2.5,1.283653639681151
-23.0,,-42.54566343233556,,,34.2431912110392,,0.0253,2.5,1.283653639681151
-22.5,,,,,,,0.0253,2.5,1.283653639681151
-22.0,,,,,,,0.0253,2.5,1.283653639681151
-21.5,,,,,,,0.0253,2.5,1.283653639681151
-21.0,,,,,,,0.0253,2.5,1.283653639681151
-20.5,,,,,,,0.0253,2.5,1.283653639681151
-20.0,,,,,,,0.0253,2.5,1.283653639681151
-19.5,,,,,,,0.0253,2.5,1.283653639681151
-19.0,,,,,,,0.0253,2.5,1.283653639681151
-18.5,,,,,,,0.0253,2.5,1.283653639681151
-18.0,,,,,,,0.0253,2.5,1.283653639681151
-17.5,,,,,,,0.0253,2.5,1.283653639681151
-17.0,,,,,,,0.0253,2.5,1.283653639681151
-16.5,,,,,,,0.0253,2.5,1.283653639681151
-16.0,,,,,,,0.0253,2.5,1.283653639681151
-15.5,,,,,,,0.0253,2.5,1.283653639681151
-15.0,,,,,,,0.0253,2.5,1.283653639681151
-14.5,,,,,,,0.0253,2.5,1.283653639681151
-14.0,,,,,,,0.0253,2.5,1.283653639681151
-13.5,,,,,,,0.0253,2.5,1.283653639681151
-13.0,,,,,,,0.0253,2.5,1.283653639681151
-12.5,,,,,,,0.0253,2.5,1.283653639681151
-12.0,,,,,,,0.0253,2.5,1.283653639681151
-11.5,,,,,,,0.0253,2.5,1.283653639681151
-11.0,,,,,,,0.0253,2.5,1.283653639681151
-10.5,,,,,,,0.0253,2.5,1.283653639681151
-10.0,,,,,,,0.0253,2.5,1.283653639681151
-9.5,,,,,,,0.0253,2.5,1.283653639681151
-9.0,,66.71230780879661,10.913175223994807,,55.8749064629036,43.9139189510072,0.0253,2.5,1.283653639681151
-8.5,,,,,,,0.0253,2.5,1.283653639681151
-8.0,,,,,,,0.0253,2.5,1.283653639681151
-7.5,,,,,,,0.0253,2.5,1.283653639681151
-7.0,,,,,,,0.0253,2.5,1.283653639681151
-6.5,,,,,,,0.0253,2.5,1.283653639681151
-6.0,,87.78627916659498,,,48.5896956261416,,0.0253,2.5,1.283653639681151
-5.5,,,,,,,0.0253,2.5,1.283653639681151
-5.0,,,,,,,0.0253,2.5,1.283653639681151
-4.5,,,,,,,0.0253,2.5,1.283653639681151
-4.0,,,,,,,0.0253,2.5,1.283653639681151
-3.5,,,,,,,0.0253,2.5,1.283653639681151
-3.0,,,,,,,0.0253,2.5,1.283653639681151
-2.5,476.9151277022093,,,153.58288935287496,,,0.0253,2.5,1.283653639681151
-2.0,593.142566253125,,,150.23501811772206,,,0.0253,2.5,1.283653639681151
-1.5,492.62118161132776,,,150.56453695422383,,,0.0253,2.5,1.283653639681151
-1.0,607.585389514045,,,151.51240471965053,,,0.0253,2.5,1.283653639681151
-0.5,536.5212717857884,,,151.44394028713234,,,0.0253,2.5,1.283653639681151
0.0,614.7623286434132,392.21067459604626,444.5091777305186,150.34961735680105,36.1745577952999,32.9624621596665,0.0253,2.5,1.283653639681151
0.5,728.558984395393,,,151.37670866343936,,,0.0253,2.5,1.283653639681151
1.0,660.9442035641366,,,151.18517521449002,,,0.0253,2.5,1.283653639681151
1.5,602.1153915740298,,,150.3569317792922,,,0.0253,2.5,1.283653639681151
2.0,721.0368044377193,,,151.57240340862825,,,0.0253,2.5,1.283653639681151
2.5,711.1603121268986,,,152.40130601707935,,,0.0253,2.5,1.283653639681151
3.0,613.7794636810636,,,152.49222755956782,,,0.0253,2.5,1.283653639681151
3.5,690.9125127995202,,,152.4838699650644,,,0.0253,2.5,1.283653639681151
4.0,661.208714575086,,,152.4701689500213,,,0.0253,2.5,1.283653639681151
4.5,683.4235388966061,,,151.84175782745348,,,0.0253,2.5,1.283653639681151
5.0,612.3402402978211,,,153.07610146465788,,,0.0253,2.5,1.283653639681151
5.5,559.0156036526723,,,152.6896582357399,,,0.0253,2.5,1.283653639681151
6.0,568.5402044846771,,,151.6059417165781,,,0.0253,2.5,1.283653639681151
6.5,563.531046475935,,,150.93128796306263,,,0.0253,2.5,1.283653639681151
7.0,506.3212797258739,,,150.9231789018679,,,0.0253,2.5,1.283653639681151
7.5,431.87134146755466,,,152.34406169385844,,,0.0253,2.5,1.283653639681151
8.0,124.92177965848174,,,152.8659416751832,,,0.0253,2.5,1.283653639681151
8.5,,,,,,,0.0253,2.5,1.283653639681151
9.0,,322.8203191192335,350.27875460427686,,43.489510742456,47.0134663732051,0.0253,2.5,1.283653639681151
9.5,,,,,,,0.0253,2.5,1.283653639681151
10.0,,,,,,,0.0253,2.5,1.283653639681151
10.5,,,,,,,0.0253,2.5,1.283653639681151
11.0,,,,,,,0.0253,2.5,1.283653639681151
11.5,,,,,,,0.0253,2.5,1.283653639681151
12.0,117.1361034239626,339.68775747132935,258.312835594594,155.07115765976687,49.8431075181603,63.9009790212401,0.0253,2.5,1.283653639681151
12.5,247.75949346271148,,,153.82625761474196,,,0.0253,2.5,1.283653639681151
13.0,349.6150097940764,,,152.7585462392545,,,0.0253,2.5,1.283653639681151
13.5,363.07230418479037,,,152.76740151455306,,,0.0253,2.5,1.283653639681151
14.0,234.54839837485247,,,152.74415404396316,,,0.0253,2.5,1.283653639681151
14.5,253.728322919393,,,153.71479558568973,,,0.0253,2.5,1.283653639681151
15.0,236.55965463331734,,,153.57068197853823,,,0.0253,2.5,1.283653639681151
15.5,309.52437271602,,,150.49857326962186,,,0.0253,2.5,1.283653639681151
16.0,226.65392431649838,,,149.97363407195226,,,0.0253,2.5,1.283653639681151
16.5,265.97367440946766,,,150.84305444863367,,,0.0253,2.5,1.283653639681151
17.0,214.6864451675363,,,151.72988238427882,,,0.0253,2.5,1.283653639681151
17.5,260.6718842638438,,,152.2132975581098,,,0.0253,2.5,1.283653639681151
18.0,184.86337033632475,,,152.07638375285887,,,0.0253,2.5,1.283653639681151
18.5,205.56121072810703,,,150.50311308648523,,,0.0253,2.5,1.283653639681151
19.0,218.93705773877957,,,149.50804414882737,,,0.0253,2.5,1.283653639681151
19.5,222.87724943314493,,,149.43626080359456,,,0.0253,2.5,1.283653639681151
20.0,163.79222438758126,,,150.93162759051503,,,0.0253,2.5,1.283653639681151
20.5,98.41423951316642,,,150.5358951181872,,,0.0253,2.5,1.283653639681151
21.0,,208.28094724375586,133.65659219779698,,27.2521803515528,20.7365237272428,0.0253,2.5,1.283653639681151
21.5,,,,,,,0.0253,2.5,1.283653639681151
22.0,,,,,,,0.0253,2.5,1.283653639681151
22.5,,,,,,,0.0253,2.5,1.283653639681151
23.0,,,,,,,0.0253,2.5,1.283653639681151
23.5,,,,,,,0.0253,2.5,1.283653639681151
24.0,,,,,,,0.0253,2.5,1.283653639681151
24.5,,,,,,,0.0253,2.5,1.283653639681151
25.0,,,,,,,0.0253,2.5,1.283653639681151
25.5,,,,,,,0.0253,2.5,1.283653639681151
26.0,,164.00996960037412,,,29.1995322691594,,0.0253,2.5,1.283653639681151
26.5,,,,,,,0.0253,2.5,1.283653639681151
27.0,,,,,,,0.0253,2.5,1.283653639681151
27.5,,,,,,,0.0253,2.5,1.283653639681151
28.0,,,,,,,0.0253,2.5,1.283653639681151
28.5,,,,,,,0.0253,2.5,1.283653639681151
29.0,,,,,,,0.0253,2.5,1.283653639681151
29.5,,,,,,,0.0253,2.5,1.283653639681151
30.0,,,,,,,0.0253,2.5,1.283653639681151
30.5,,,,,,,0.0253,2.5,1.283653639681151
31.0,,,,,,,0.0253,2.5,1.283653639681151
31.5,,,,,,,0.0253,2.5,1.283653639681151
32.0,,,,,,,0.0253,2.5,1.283653639681151
32.5,,,,,,,0.0253,2.5,1.283653639681151
33.0,,,,,,,0.0253,2.5,1.283653639681151
33.5,,,,,,,0.0253,2.5,1.283653639681151
34.0,,133.009769343339,,,29.0176257228145,,0.0253,2.5,1.283653639681151
34.5,,,,,,,0.0253,2.5,1.283653639681151
35.0,,,,,,,0.0253,2.5,1.283653639681151
35.5,,,,,,,0.0253,2.5,1.283653639681151
36.0,,,,,,,0.0253,2.5,1.283653639681151
36.5,,,,,,,0.0253,2.5,1.283653639681151
37.0,,116.76191446223443,,,33.6902628051804,,0.0253,2.5,1.283653639681151
37.5,,,,,,,0.0253,2.5,1.283653639681151
38.0,,,,,,,0.0253,2.5,1.283653639681151
38.5,,,,,,,0.0253,2.5,1.283653639681151
39.0,,,,,,,0.0253,2.5,1.283653639681151
