relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-29.5,,,,,,,0.027,4.049999999999997,4.326583204125655
-29.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-28.5,,,,,,,0.027,4.049999999999997,4.326583204125655
-28.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-27.5,,,,,,,0.027,4.049999999999997,4.326583204125655
-27.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-26.5,,,,,,,0.027,4.049999999999997,4.326583204125655
-26.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-25.5,,,,,,,0.027,4.049999999999997,4.326583204125655
-25.0,,,,,,,0.027,4.049999999999997,4.326583204125655
-24.5,-173.05727924388,,,215.4562438983006,,,0.027,4.049999999999997,4.326583204125655
-24.0,44.73738923243878,,,238.03478185087656,,,0.027,4.049999999999997,4.326583204125655
-23.5,-236.92281270845524,,,230.30222863128705,,,0.027,4.049999999999997,4.326583204125655
-23.0,-264.7085139856333,,,225.43016138939214,,,0.027,4.049999999999997,4.326583204125655
-22.5,-339.5922880126974,,,246.41487944697042,,,0.027,4.049999999999997,4.326583204125655
-22.0,-144.88257751508303,,,225.96613827858178,,,0.027,4.049999999999997,4.326583204125655
-21.5,-97.11008303290525,,,230.92153036202473,,,0.027,4.049999999999997,4.326583204125655
-21.0,-153.17778743048186,,,246.83174343273328,,,0.027,4.049999999999997,4.326583204125655
-20.5,-223.35177813684447,,,246.57350642388906,,,0.027,4.049999999999997,4.326583204125655
-20.0,25.552314155579182,,,255.13801462233684,,,0.027,4.049999999999997,4.326583204125655
-19.5,-204.3861826033078,,,248.3828602585702,,,0.027,4.049999999999997,4.326583204125655
-19.0,100.80594579178275,,,232.13091890008036,,,0.027,4.049999999999997,4.326583204125655
-18.5,26.63472836258805,,,234.68525976584172,,,0.027,4.049999999999997,4.326583204125655
-18.0,25.805062440401052,,,240.101401813193,,,0.027,4.049999999999997,4.326583204125655
-17.5,64.97763700298498,,,233.80293292079222,,,0.027,4.049999999999997,4.326583204125655
-17.0,57.579029267266215,,,243.9444191731066,,,0.027,4.049999999999997,4.326583204125655
-16.5,3.98335913279579,,,243.65903487135952,,,0.027,4.049999999999997,4.326583204125655
